Task code,Task name,Family,Verifier type,Verifier ID,Output ID,Deliverable,Output file,Pass condition,Evidence,K question,Answer (Yes/No)
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r005/H004,pdp-r005,Skincare product-page image - Renew Retinol Night Oil,deliverables/pdp-r005.png,"The claim on “Skincare product-page image - Renew Retinol Night Oil” (pdp-r005.png) reads exactly “Supports overnight renewal; use as directed.”, as approved in aurelian_speccards.csv, row 5.","Canonical approved value in aurelian_speccards.csv, row 5, field Claim; approved claim: Supports overnight renewal; use as directed.",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r005/H005,pdp-r005,Skincare product-page image - Renew Retinol Night Oil,deliverables/pdp-r005.png,"The price on “Skincare product-page image - Renew Retinol Night Oil” (pdp-r005.png) reads exactly “$62.00”, as approved in aurelian_speccards.csv, row 5.","Canonical approved value in aurelian_speccards.csv, row 5, field Price; approved price: $62.00",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r006/H001,pdp-r006,Skincare product-page image - Barrier Peptide Moisturizer,deliverables/pdp-r006.png,"The photo in “Skincare product-page image - Barrier Peptide Moisturizer” (pdp-r006.png) shows “Barrier Peptide Moisturizer”, the product from aurelian_launch_shoot_05.jpg.","Source table aurelian_speccards.csv, row 6",K2_Q1 Asset selection,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r006/H002,pdp-r006,Skincare product-page image - Barrier Peptide Moisturizer,deliverables/pdp-r006.png,"At full export size, the bottle label text in “Skincare product-page image - Barrier Peptide Moisturizer” (pdp-r006.png) is fully visible, no letters cut off at the edge.","Source table aurelian_speccards.csv, row 6",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r006/H003,pdp-r006,Skincare product-page image - Barrier Peptide Moisturizer,deliverables/pdp-r006.png,"The product name on “Skincare product-page image - Barrier Peptide Moisturizer” (pdp-r006.png) reads exactly “Barrier Peptide Moisturizer”, as approved in aurelian_speccards.csv, row 6.","Canonical approved value in aurelian_speccards.csv, row 6, field Product Name; approved product name: Barrier Peptide Moisturizer",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r006/H004,pdp-r006,Skincare product-page image - Barrier Peptide Moisturizer,deliverables/pdp-r006.png,"The claim on “Skincare product-page image - Barrier Peptide Moisturizer” (pdp-r006.png) reads exactly “Supports the moisture barrier.”, as approved in aurelian_speccards.csv, row 6.","Canonical approved value in aurelian_speccards.csv, row 6, field Claim; approved claim: Supports the moisture barrier.",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r006/H005,pdp-r006,Skincare product-page image - Barrier Peptide Moisturizer,deliverables/pdp-r006.png,"The price on “Skincare product-page image - Barrier Peptide Moisturizer” (pdp-r006.png) reads exactly “54”, as approved in aurelian_speccards.csv, row 6.","Canonical approved value in aurelian_speccards.csv, row 6, field Price; approved price: 54",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r007/H001,pdp-r007,Skincare product-page image - Gentle Amino Cleanser,deliverables/pdp-r007.png,"The photo in “Skincare product-page image - Gentle Amino Cleanser” (pdp-r007.png) shows “Gentle Amino Cleanser”, the product from aurelian_launch_shoot_06.jpg.","Source table aurelian_speccards.csv, row 7",K2_Q1 Asset selection,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r007/H002,pdp-r007,Skincare product-page image - Gentle Amino Cleanser,deliverables/pdp-r007.png,"At full export size, the bottle label text in “Skincare product-page image - Gentle Amino Cleanser” (pdp-r007.png) is fully visible, no letters cut off at the edge.","Source table aurelian_speccards.csv, row 7",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r007/H003,pdp-r007,Skincare product-page image - Gentle Amino Cleanser,deliverables/pdp-r007.png,"The product name on “Skincare product-page image - Gentle Amino Cleanser” (pdp-r007.png) reads exactly “Gentle Amino Cleanser”, as approved in aurelian_speccards.csv, row 7.","Canonical approved value in aurelian_speccards.csv, row 7, field Product Name; approved product name: Gentle Amino Cleanser",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r007/H004,pdp-r007,Skincare product-page image - Gentle Amino Cleanser,deliverables/pdp-r007.png,"The claim on “Skincare product-page image - Gentle Amino Cleanser” (pdp-r007.png) reads exactly “Cleanses without stripping.”, as approved in aurelian_speccards.csv, row 7.","Canonical approved value in aurelian_speccards.csv, row 7, field Claim; approved claim: Cleanses without stripping.",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r007/H005,pdp-r007,Skincare product-page image - Gentle Amino Cleanser,deliverables/pdp-r007.png,"The price on “Skincare product-page image - Gentle Amino Cleanser” (pdp-r007.png) reads exactly “$36”, as approved in aurelian_speccards.csv, row 7.","Canonical approved value in aurelian_speccards.csv, row 7, field Price; approved price: $36",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r008/H001,pdp-r008,Skincare product-page image - Refine Exfoliating Toner,deliverables/pdp-r008.png,"The photo in “Skincare product-page image - Refine Exfoliating Toner” (pdp-r008.png) shows “Refine Exfoliating Toner”, the product from aurelian_launch_shoot_06.jpg.","Source table aurelian_speccards.csv, row 8",K2_Q1 Asset selection,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r008/H002,pdp-r008,Skincare product-page image - Refine Exfoliating Toner,deliverables/pdp-r008.png,"At full export size, the bottle label text in “Skincare product-page image - Refine Exfoliating Toner” (pdp-r008.png) is fully visible, no letters cut off at the edge.","Source table aurelian_speccards.csv, row 8",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r008/H003,pdp-r008,Skincare product-page image - Refine Exfoliating Toner,deliverables/pdp-r008.png,"The product name on “Skincare product-page image - Refine Exfoliating Toner” (pdp-r008.png) reads exactly “Refine Exfoliating Toner”, as approved in aurelian_speccards.csv, row 8.","Canonical approved value in aurelian_speccards.csv, row 8, field Product Name; approved product name: Refine Exfoliating Toner",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r008/H004,pdp-r008,Skincare product-page image - Refine Exfoliating Toner,deliverables/pdp-r008.png,"The claim on “Skincare product-page image - Refine Exfoliating Toner” (pdp-r008.png) reads exactly “Gently smooths and refines texture.”, as approved in aurelian_speccards.csv, row 8.","Canonical approved value in aurelian_speccards.csv, row 8, field Claim; approved claim: Gently smooths and refines texture.",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r008/H005,pdp-r008,Skincare product-page image - Refine Exfoliating Toner,deliverables/pdp-r008.png,"The price on “Skincare product-page image - Refine Exfoliating Toner” (pdp-r008.png) reads exactly “40.00”, as approved in aurelian_speccards.csv, row 8.","Canonical approved value in aurelian_speccards.csv, row 8, field Price; approved price: 40.00",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r009/H001,pdp-r009,Skincare product-page image - Barrier Repair Cream,deliverables/pdp-r009.png,"The photo in “Skincare product-page image - Barrier Repair Cream” (pdp-r009.png) shows “Barrier Repair Cream”, the product from aurelian_launch_shoot_08.jpg.","Source table aurelian_speccards.csv, row 9",K2_Q1 Asset selection,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r009/H002,pdp-r009,Skincare product-page image - Barrier Repair Cream,deliverables/pdp-r009.png,"At full export size, the bottle label text in “Skincare product-page image - Barrier Repair Cream” (pdp-r009.png) is fully visible, no letters cut off at the edge.","Source table aurelian_speccards.csv, row 9",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r009/H003,pdp-r009,Skincare product-page image - Barrier Repair Cream,deliverables/pdp-r009.png,"The product name on “Skincare product-page image - Barrier Repair Cream” (pdp-r009.png) reads exactly “Barrier Repair Cream”, as approved in aurelian_speccards.csv, row 9.","Canonical approved value in aurelian_speccards.csv, row 9, field Product Name; approved product name: Barrier Repair Cream",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r009/H004,pdp-r009,Skincare product-page image - Barrier Repair Cream,deliverables/pdp-r009.png,"The claim on “Skincare product-page image - Barrier Repair Cream” (pdp-r009.png) reads exactly “Rich barrier support for dry skin.”, as approved in aurelian_speccards.csv, row 9.","Canonical approved value in aurelian_speccards.csv, row 9, field Claim; approved claim: Rich barrier support for dry skin.",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/pdp-r009/H005,pdp-r009,Skincare product-page image - Barrier Repair Cream,deliverables/pdp-r009.png,"The price on “Skincare product-page image - Barrier Repair Cream” (pdp-r009.png) reads exactly “68”, as approved in aurelian_speccards.csv, row 9.","Canonical approved value in aurelian_speccards.csv, row 9, field Price; approved price: 68",K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H001,range-launch,Aurelian Skin / Skincare range launch campaign image,deliverables/range-launch.png,The composition in “Aurelian Skin / Skincare range launch campaign image” (range-launch.png) names Aurelian Skin.,aurelian_copy.txt; aurelian_speccards.csv,K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H002,range-launch,Aurelian Skin / Skincare range launch campaign image,deliverables/range-launch.png,The launch claim on “Aurelian Skin / Skincare range launch campaign image” (range-launch.png) says exactly what the approved copy in aurelian_copy.txt says.,aurelian_copy.txt,K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H003,range-launch,Aurelian Skin / Skincare range launch campaign image,deliverables/range-launch.png,“Aurelian Skin / Skincare range launch campaign image” (range-launch.png) adds no extra efficacy claim beyond the approved copy in aurelian_copy.txt.,aurelian_copy.txt,K1_Q3 Constraint compliance,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/retailer-carousel-p01/H001,retailer-carousel-p01,Aurelian Skin / Retailer launch carousel - Page 1,deliverables/retailer-carousel-p01.png,"The opening page, “Aurelian Skin / Retailer launch carousel - Page 1” (retailer-carousel-p01.png), names the range.",aurelian_copy.txt; aurelian_speccards.csv,K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/retailer-carousel-p02/H001,retailer-carousel-p02,Aurelian Skin / Retailer launch carousel - Page 2,deliverables/retailer-carousel-p02.png,"“Aurelian Skin / Retailer launch carousel - Page 2” (retailer-carousel-p02.png) is not blank, the exported image actually has content on it.",Delivered output,K1_Q4 Deliverable completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/retailer-carousel-p03/H001,retailer-carousel-p03,Aurelian Skin / Retailer launch carousel - Page 3,deliverables/retailer-carousel-p03.png,"“Aurelian Skin / Retailer launch carousel - Page 3” (retailer-carousel-p03.png) is not blank, the exported image actually has content on it.",Delivered output,K1_Q4 Deliverable completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/retailer-carousel-p04/H001,retailer-carousel-p04,Aurelian Skin / Retailer launch carousel - Page 4,deliverables/retailer-carousel-p04.png,"“Aurelian Skin / Retailer launch carousel - Page 4” (retailer-carousel-p04.png) is not blank, the exported image actually has content on it.",Delivered output,K1_Q4 Deliverable completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/retailer-carousel-p05/H001,retailer-carousel-p05,Aurelian Skin / Retailer launch carousel - Page 5,deliverables/retailer-carousel-p05.png,"The closing page, “Aurelian Skin / Retailer launch carousel - Page 5” (retailer-carousel-p05.png), presents the shopping action approved in aurelian_copy.txt.",aurelian_copy.txt,K1_Q1 Content completeness,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H004,range-launch,Skincare range launch key visual,deliverables/range-launch.png,"“Skincare range launch key visual” (range-launch.png) makes no claim to treat, cure or prevent any skin condition; such a claim makes the launch unusable.",Brief line: the cleared launch claim is reproduced without a stronger efficacy claim. Truth constraint: do not invent claims absent from the approved inputs (aurelian_copy.txt).,K1_Q5 Critical failure check,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H005,range-launch,Skincare range launch key visual,deliverables/range-launch.png,"The brand mark on “Skincare range launch key visual” (range-launch.png) matches aurelian_carton_front.jpg: a small-caps lockup around a monogram, separated by a hairline rule.","Brand identity, brand assets status: the mark survives only on aurelian_carton_front.jpg as a small-caps lockup set around a monogram, separated by a hairline rule.",K2_Q2 Asset preservation,
SB3-001-PHO,Aurelian Skin - Ecommerce skincare image system,Photo & Image,Human,PHOTO-01/range-launch/H006,range-launch,Skincare range launch key visual,deliverables/range-launch.png,"The text and rules on “Skincare range launch key visual” (range-launch.png) use only the brand palette colours #F4F6F7, #232729, #9BA5AA and #3E6076.","Brand identity palette: Clinical White #F4F6F7, Graphite #232729, Cool Mineral Grey #9BA5AA, Signal Blue #3E6076.",K2_Q3 Brand-system compliance,
